log2FoldChange,lfcSE,pvalue,padj,Domain,Phylum,KEGG_pathway,KEGG_Pathway_Name,Level1,Level2
0.771448843,0.142272228,5.88e-08,2.94e-07,Bacteria,Spirochaetes,ko00430,Taurine and hypotaurine metabolism,Metabolism,Metabolism of other amino acids
0.778689748,0.231298079,0.00076099,0.00151342,Bacteria,Bacteroidetes,ko04917,Prolactin signaling pathway,Organismal Systems,Endocrine system
0.883428976,0.332724451,0.007927622,0.013111067,Bacteria,Bacteroidetes,ko04622,RIG-I-like receptor signaling pathway,Organismal Systems,Immune system
0.23595262,0.168732512,0.161998186,0.209203827,Bacteria,Spirochaetes,ko01523,Antifolate resistance,Human Diseases,Drug resistance: antineoplastic
0.49365273,0.158025051,0.001784777,0.003325036,Bacteria,Tenericutes,ko00270,Cysteine and methionine metabolism,Metabolism,Amino acid metabolism
0.370467205,0.230768614,0.108414123,0.146672508,Bacteria,Fusobacteria,ko05120,Epithelial cell signaling in Helicobacter pylori infection,Human Diseases,Infectious disease: bacterial
0.541039953,0.21842981,0.013251007,0.021273816,Bacteria,Tenericutes,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
-0.021691289,0.201394861,0.914229485,0.931799558,Bacteria,Fusobacteria,ko00333,Prodigiosin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.283004049,0.305340398,0.354005609,0.415969664,Bacteria,Proteobacteria,ko00120,Primary bile acid biosynthesis,Metabolism,Lipid metabolism
0.283004049,0.305340398,0.354005609,0.415969664,Bacteria,Proteobacteria,ko00121,Secondary bile acid biosynthesis,Metabolism,Lipid metabolism
0.66417448,0.204229083,0.001145536,0.002203806,Bacteria,Tenericutes,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
0.714667032,0.224895682,0.001484118,0.00281434,Bacteria,Tenericutes,ko00195,Photosynthesis,Metabolism,Energy metabolism
0.336405668,0.155219109,0.030212334,0.045219025,Bacteria,Firmicutes,ko00232,Caffeine metabolism,Metabolism,Biosynthesis of other secondary metabolites
0.638353014,0.171134064,0.000191378,0.000412577,Bacteria,Spirochaetes,ko00460,Cyanoamino acid metabolism,Metabolism,Metabolism of other amino acids
-1.01664813,0.274375889,0.000211131,0.000452708,Bacteria,Actinobacteria,ko00540,Lipopolysaccharide biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.031232449,0.193320298,0.8716539,0.895288157,Bacteria,Tenericutes,ko00900,Terpenoid backbone biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.954382149,0.201610862,2.2e-06,7.3e-06,Bacteria,Bacteroidetes,ko00072,Synthesis and degradation of ketone bodies,Metabolism,Lipid metabolism
0.230710587,0.218955827,0.292026915,0.35412715,Bacteria,Tenericutes,ko00562,Inositol phosphate metabolism,Metabolism,Carbohydrate metabolism
0.589655489,0.144653067,4.57e-05,0.000111466,Bacteria,Firmicutes,ko05146,Amoebiasis,Human Diseases,Infectious disease: parasitic
-0.202828496,0.925528687,0.826534142,0.855573077,Bacteria,Fusobacteria,ko05133,Pertussis,Human Diseases,Infectious disease: bacterial
-1.489892752,0.266976151,2.4e-08,1.35e-07,Bacteria,Actinobacteria,ko04011,MAPK signaling pathway - yeast,Environmental Information Processing,Signal transduction
-1.300626433,0.209248244,5.11e-10,4.65e-09,Bacteria,Actinobacteria,ko04211,Longevity regulating pathway,Organismal Systems,Aging
-1.517937289,0.263573678,8.46e-09,5.38e-08,Bacteria,Actinobacteria,ko05014,Amyotrophic lateral sclerosis (ALS),Human Diseases,Neurodegenerative disease
0.162899654,0.167650884,0.331219734,0.393555338,Bacteria,Synergistetes,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
0.444774018,0.198553702,0.025086435,0.038157284,Archaea,Euryarchaeota,ko00860,Porphyrin and chlorophyll metabolism,Metabolism,Metabolism of cofactors and vitamins
0.968123584,0.167191262,7.02e-09,4.5e-08,Bacteria,Firmicutes,ko04020,Calcium signaling pathway,Environmental Information Processing,Signal transduction
0.904564514,0.161862984,2.29e-08,1.3e-07,Bacteria,Firmicutes,ko04071,Sphingolipid signaling pathway,Environmental Information Processing,Signal transduction
0.968123584,0.167191262,7.02e-09,4.5e-08,Bacteria,Firmicutes,ko04370,VEGF signaling pathway,Environmental Information Processing,Signal transduction
0.639624616,0.15962946,6.15e-05,0.000146506,Bacteria,Firmicutes,ko04371,Apelin signaling pathway,Environmental Information Processing,Signal transduction
0.968123584,0.167191262,7.02e-09,4.5e-08,Bacteria,Firmicutes,ko04666,Fc gamma R-mediated phagocytosis,Organismal Systems,Immune system
0.867508909,0.237580507,0.000260783,0.000547318,Bacteria,Spirochaetes,ko00473,D-Alanine metabolism,Metabolism,Metabolism of other amino acids
1.387285905,0.223598108,5.49e-10,4.91e-09,Bacteria,Spirochaetes,ko01502,Vancomycin resistance,Human Diseases,Drug resistance: antimicrobial
0.666298894,0.151133233,1.04e-05,2.89e-05,Bacteria,Firmicutes,ko05110,Vibrio cholerae infection,Human Diseases,Infectious disease: bacterial
0.369078135,0.247325909,0.135627212,0.179100598,Bacteria,Bacteroidetes,ko04550,Signaling pathways regulating pluripotency of stem cells,Cellular Processes,Cellular community - eukaryotes
0.679805826,0.167525952,4.95e-05,0.000119357,Bacteria,Spirochaetes,ko00660,C5-Branched dibasic acid metabolism,Metabolism,Carbohydrate metabolism
0.817736078,0.198832183,3.91e-05,9.72e-05,Bacteria,Spirochaetes,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
0.557980554,0.388578384,0.151015527,0.19629551,Bacteria,Bacteroidetes,ko00404,Staurosporine biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.646326985,0.247906775,0.009130276,0.014929362,Bacteria,Candidatus Saccharibacteria,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.306701831,0.197181238,0.11984343,0.16103961,Bacteria,Candidatus Saccharibacteria,ko05111,Biofilm formation - Vibrio cholerae,Cellular Processes,Cellular community - prokaryotes
0.583753742,0.191017263,0.002242917,0.004134973,Bacteria,Spirochaetes,ko04621,NOD-like receptor signaling pathway,Organismal Systems,Immune system
0.582912346,0.195640308,0.002887094,0.005196115,Bacteria,Spirochaetes,ko04626,Plant-pathogen interaction,Organismal Systems,Environmental adaptation
0.735234966,0.252183684,0.003551487,0.006299238,Bacteria,Spirochaetes,ko05132,Salmonella infection,Human Diseases,Infectious disease: bacterial
-1.3626448,0.432290383,0.001620721,0.003047952,Bacteria,Firmicutes,ko00909,Sesquiterpenoid and triterpenoid biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
-1.199379966,0.250928187,1.75e-06,5.98e-06,Bacteria,Actinobacteria,ko00622,Xylene degradation,Metabolism,Xenobiotics biodegradation and metabolism
0.397146818,0.139023939,0.00428098,0.007403304,Bacteria,Tenericutes,ko00250,"Alanine, aspartate and glutamate metabolism",Metabolism,Amino acid metabolism
-0.055015305,0.185292171,0.76653437,0.807118586,Bacteria,Tenericutes,ko01501,beta-Lactam resistance,Human Diseases,Drug resistance: antimicrobial
0.303110126,0.197267963,0.124405983,0.166048589,Bacteria,Tenericutes,ko02024,Quorum sensing,Cellular Processes,Cellular community - prokaryotes
0.705537392,0.234676762,0.002643418,0.004801003,Bacteria,Actinobacteria,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
-0.090530511,0.206472924,0.661051482,0.70680975,Bacteria,Tenericutes,ko04152,AMPK signaling pathway,Environmental Information Processing,Signal transduction
0.248197534,0.170960242,0.146561365,0.191759155,Bacteria,Tenericutes,ko05230,Central carbon metabolism in cancer,Human Diseases,Cancer: overview
-0.026535354,0.128637402,0.836572017,0.86371582,Bacteria,Chlamydiae,ko00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",Metabolism,Amino acid metabolism
-0.11724931,0.12177439,0.335627593,0.397901268,Bacteria,Chlamydiae,ko01110,Biosynthesis of secondary metabolites,Metabolism,Global and overview maps
-0.016254238,0.1304172,0.900814401,0.921669268,Bacteria,Chlamydiae,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
-0.026535354,0.128637402,0.836572017,0.86371582,Bacteria,Chlamydiae,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
0.228595566,0.208736561,0.27345571,0.334925353,Bacteria,Tenericutes,ko04122,Sulfur relay system,Genetic Information Processing,"Folding, sorting and degradation"
0.545244046,0.155963497,0.000472338,0.000958533,Bacteria,Bacteroidetes,ko00944,Flavone and flavonol biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.844735877,0.252090754,0.000805437,0.001585952,Bacteria,Tenericutes,ko02020,Two-component system,Environmental Information Processing,Signal transduction
1.248800633,0.214389451,5.71e-09,3.77e-08,Bacteria,Fibrobacteres,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
0.464432082,0.265543286,0.080293053,0.110698655,Bacteria,Fusobacteria,ko00908,Zeatin biosynthesis,Metabolism,Metabolism of terpenoids and polyketides
0.609878712,0.18305855,0.000863468,0.001698119,Bacteria,Firmicutes,ko04080,Neuroactive ligand-receptor interaction,Environmental Information Processing,Signaling molecules and interaction
0.680550146,0.186056624,0.000254431,0.000535449,Bacteria,Firmicutes,ko04979,Cholesterol metabolism,Organismal Systems,Digestive system
0.680550146,0.186056624,0.000254431,0.000535449,Bacteria,Firmicutes,ko05166,Human T-cell leukemia virus 1 infection,Human Diseases,Infectious disease: viral
0.579460126,0.189932169,0.002281723,0.004196787,Bacteria,Candidatus Saccharibacteria,ko04112,Cell cycle - Caulobacter,Cellular Processes,Cell growth and death
0.117579405,0.164620724,0.475076159,0.536061113,Bacteria,Fusobacteria,ko04213,Longevity regulating pathway - multiple species,Organismal Systems,Aging
1.620766202,0.229188299,1.53e-12,2.36e-11,Bacteria,Spirochaetes,ko05120,Epithelial cell signaling in Helicobacter pylori infection,Human Diseases,Infectious disease: bacterial
-0.266353324,0.182411555,0.144241184,0.189034368,Bacteria,Fusobacteria,ko00625,Chloroalkane and chloroalkene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.266353324,0.182411555,0.144241184,0.189034368,Bacteria,Fusobacteria,ko00626,Naphthalene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.312471759,0.194224562,0.107656383,0.145771324,Bacteria,Fusobacteria,ko01220,Degradation of aromatic compounds,Metabolism,Global and overview maps
0.392757888,0.201709307,0.051516985,0.073641979,Archaea,Euryarchaeota,ko03410,Base excision repair,Genetic Information Processing,Replication and repair
0.782985919,0.18926258,3.52e-05,8.84e-05,Bacteria,Candidatus Melainabacteria,ko01120,Microbial metabolism in diverse environments,Metabolism,Global and overview maps
0.400411589,0.176458777,0.023259152,0.03558203,Bacteria,Candidatus Melainabacteria,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
1.319822458,0.262025507,4.73e-07,1.87e-06,Bacteria,Bacteroidetes,ko05110,Vibrio cholerae infection,Human Diseases,Infectious disease: bacterial
0.573931227,0.174060181,0.00097614,0.001903234,Bacteria,Tenericutes,ko00760,Nicotinate and nicotinamide metabolism,Metabolism,Metabolism of cofactors and vitamins
0.966333585,0.211421211,4.86e-06,1.48e-05,Bacteria,Tenericutes,ko00790,Folate biosynthesis,Metabolism,Metabolism of cofactors and vitamins
0.58813058,0.130136091,6.2e-06,1.82e-05,Bacteria,Bacteroidetes,ko00622,Xylene degradation,Metabolism,Xenobiotics biodegradation and metabolism
-0.277606417,0.235015634,0.237513227,0.295683524,Bacteria,Tenericutes,ko00564,Glycerophospholipid metabolism,Metabolism,Lipid metabolism
-0.832751679,0.207814488,6.14e-05,0.000146506,Bacteria,Actinobacteria,ko04113,Meiosis - yeast,Cellular Processes,Cell growth and death
0.67947196,0.169803784,6.29e-05,0.00014968,Bacteria,Tenericutes,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
1.108779062,0.305196654,0.000280146,0.000584925,Bacteria,Bacteroidetes,ko00196,Photosynthesis - antenna proteins,Metabolism,Energy metabolism
0.892030199,0.203824686,1.21e-05,3.3e-05,Bacteria,Bacteroidetes,ko05100,Bacterial invasion of epithelial cells,Human Diseases,Infectious disease: bacterial
0.42947304,0.244808854,0.079375711,0.109528843,Bacteria,Tenericutes,ko03060,Protein export,Genetic Information Processing,"Folding, sorting and degradation"
0.431313558,0.234638357,0.066032105,0.092236241,Bacteria,Tenericutes,ko03070,Bacterial secretion system,Environmental Information Processing,Membrane transport
0.800002996,0.190183925,2.59e-05,6.72e-05,Bacteria,Candidatus Melainabacteria,ko01130,Biosynthesis of antibiotics,Metabolism,Global and overview maps
0.887750008,0.20407769,1.36e-05,3.7e-05,Bacteria,Candidatus Melainabacteria,ko01200,Carbon metabolism,Metabolism,Global and overview maps
0.245276637,0.230816303,0.287941308,0.349972972,Bacteria,Spirochaetes,ko04141,Protein processing in endoplasmic reticulum,Genetic Information Processing,"Folding, sorting and degradation"
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko04612,Antigen processing and presentation,Organismal Systems,Immune system
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko04657,IL-17 signaling pathway,Organismal Systems,Immune system
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko04659,Th17 cell differentiation,Organismal Systems,Immune system
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko04914,Progesterone-mediated oocyte maturation,Organismal Systems,Endocrine system
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko04915,Estrogen signaling pathway,Organismal Systems,Endocrine system
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko05200,Pathways in cancer,Human Diseases,Cancer: overview
0.238430169,0.230827779,0.30163416,0.362462197,Bacteria,Spirochaetes,ko05215,Prostate cancer,Human Diseases,Cancer: specific types
0.732026969,0.235845195,0.001910233,0.003546301,Bacteria,Tenericutes,ko00561,Glycerolipid metabolism,Metabolism,Lipid metabolism
-1.518029839,0.687673769,0.027280162,0.041218175,Bacteria,Proteobacteria,ko04024,cAMP signaling pathway,Environmental Information Processing,Signal transduction
0.901695964,0.165014164,4.65e-08,2.4e-07,Bacteria,Firmicutes,ko00514,Other types of O-glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.904844741,0.166451743,5.45e-08,2.75e-07,Bacteria,Firmicutes,ko00515,Mannose type O-glycan biosynthesis,Metabolism,Glycan biosynthesis and metabolism
0.914602637,0.247799592,0.000223465,0.00047851,Bacteria,Tenericutes,ko00330,Arginine and proline metabolism,Metabolism,Amino acid metabolism
0.860244309,0.252188153,0.000646964,0.001294741,Bacteria,Tenericutes,ko00360,Phenylalanine metabolism,Metabolism,Amino acid metabolism
-0.672164332,0.373826538,0.072166743,0.100364762,Bacteria,Firmicutes,ko04614,Renin-angiotensin system,Organismal Systems,Endocrine system
1.245217346,0.254740486,1.02e-06,3.76e-06,Bacteria,Verrucomicrobia,ko01230,Biosynthesis of amino acids,Metabolism,Global and overview maps
-0.329304295,0.139931338,0.018606228,0.029222615,Bacteria,Firmicutes,ko05014,Amyotrophic lateral sclerosis (ALS),Human Diseases,Neurodegenerative disease
0.840316734,0.178720022,2.58e-06,8.4e-06,Bacteria,Fibrobacteres,ko01503,Cationic antimicrobial peptide (CAMP) resistance,Human Diseases,Drug resistance: antimicrobial
0.640827217,0.274287605,0.019473886,0.030525077,Archaea,Euryarchaeota,ko03008,Ribosome biogenesis in eukaryotes,Genetic Information Processing,Translation
1.535887492,0.217287697,1.57e-12,2.37e-11,Bacteria,Verrucomicrobia,ko03440,Homologous recombination,Genetic Information Processing,Replication and repair
1.282859268,0.251639188,3.43e-07,1.43e-06,Bacteria,Spirochaetes,ko00740,Riboflavin metabolism,Metabolism,Metabolism of cofactors and vitamins
0.382016094,0.196080787,0.05138402,0.073517963,Bacteria,Fusobacteria,ko00311,Penicillin and cephalosporin biosynthesis,Metabolism,Biosynthesis of other secondary metabolites
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko04612,Antigen processing and presentation,Organismal Systems,Immune system
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko04657,IL-17 signaling pathway,Organismal Systems,Immune system
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko04659,Th17 cell differentiation,Organismal Systems,Immune system
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko04914,Progesterone-mediated oocyte maturation,Organismal Systems,Endocrine system
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko04915,Estrogen signaling pathway,Organismal Systems,Endocrine system
0.560805487,0.116831932,1.59e-06,5.48e-06,Bacteria,Actinobacteria,ko05215,Prostate cancer,Human Diseases,Cancer: specific types
0.881705197,0.124721574,1.56e-12,2.37e-11,Bacteria,Spirochaetes,ko00040,Pentose and glucuronate interconversions,Metabolism,Carbohydrate metabolism
-0.041297336,0.167934456,0.805749258,0.83842189,Bacteria,Chlamydiae,ko00020,Citrate cycle (TCA cycle),Metabolism,Carbohydrate metabolism
-0.041297336,0.167934456,0.805749258,0.83842189,Bacteria,Chlamydiae,ko00190,Oxidative phosphorylation,Metabolism,Energy metabolism
-0.041297336,0.167934456,0.805749258,0.83842189,Bacteria,Chlamydiae,ko00620,Pyruvate metabolism,Metabolism,Carbohydrate metabolism
-0.041297336,0.167934456,0.805749258,0.83842189,Bacteria,Chlamydiae,ko00650,Butanoate metabolism,Metabolism,Carbohydrate metabolism
